,note_24,note_25,note_26,note_27,note_28,note_29,note_30,note_31,note_32,note_33,note_34,note_35,note_36,note_37,note_38,note_39,note_40,note_41,note_42,note_43,note_44,note_45,note_46,note_47,note_48,note_49,note_50,note_51,note_52,note_53,note_54,note_55,note_56,note_57,note_58,note_59,note_60,note_61,note_62,note_63,note_64,note_65,note_66,note_67,note_68,note_69,note_70,note_71,note_72,note_73,note_74,note_75,note_76,note_77,note_78,note_79,note_80,note_81,note_82,note_83,note_84,note_85,note_86,note_87,note_88,note_89,note_90,note_91,note_92,note_93,note_94,note_95,note_96,note_97,note_98,note_99,note_100,note_101,note_102,note_103,note_104,note_105,note_106,note_107
family_brass_note_33,5.70106256927099e-05,6.718560086635698e-05,0.0003282994083916113,0.0009938102727336388,0.002577139004537123,0.004220168275672895,0.006681637064997062,0.021752144252655987,0.22218523812183363,0.7808953279707607,0.24024319411482553,0.06289937819136064,0.01383359991632174,0.005725157121215522,0.0030997241874258664,0.0056209347861474,0.005158786472927958,0.006513317726867372,0.0079153726127738,0.00645066063428618,0.09754108033651353,0.4775797065346498,0.20680863563950128,0.017580045548267798,0.0033707055540636945,0.010396926654237915,0.020784620611655626,0.17231212538288018,0.7402293753600562,0.25087224533240704,0.033812802862224295,0.0095290924981492,0.24234549873900668,0.843458810421098,0.2819600599829811,0.1043538543804182,0.31269080290919116,0.8347405088546492,0.19894755036596162,0.3504289043349847,1.7191939919426538,0.5452276276570637,0.6207631467784114,1.03783419935606,0.1584659955668575,0.11820423846435446,0.060908393689333554,0.08147777252541458,0.0612057769861556,0.05521608543606452,0.036630701814879346,0.03857315951020091,0.03653434856714791,0.02473045690148247,0.023728548902986955,0.015952708119580127,0.016234632412561383,0.01840042936795079,0.014163528749337252,0.011730256777644476,0.009748456502366274,0.009412220733962867,0.012232911585740532,0.014166120933437925,0.017377099578871753,0.014594884405481715,0.004146883170757322,0.002445282788166146,0.0033103594916951418,0.0026956791152504345,0.0019504121715734183,0.0017348696989378798,0.0013984705600544086,0.0008762073847756279,0.0007786054511412324,0.0008169276621217565,0.0011226757277636777,0.0009854558720496054,0.0005636564251953743,0.00046351146706010023,0.00045681384127696035,0.00026554726326961253,0.0001405436849952424,4.113780161959803e-05
family_string_note_34,0.0011324000936891304,0.0008260546515274236,0.0005894787083064393,0.0011253110718687544,0.001879874924686912,0.002549903231677325,0.0033773302091576656,0.01044321952557565,0.12060604768684602,3.5903008439344677,12.71330553618154,4.845306710742517,0.47386893909102146,0.06706409659738809,0.29852006395027775,0.20146637806367118,0.0838286680894296,0.14223828173030528,0.7671470991007338,1.037243465130924,0.7366217767093381,5.5548111094125385,13.783818484301557,3.133101144868108,0.04204306469955825,0.029300160681903605,0.1245257956603764,0.16889159196289485,1.7359972126107037,6.865650220164261,2.1820239140803706,0.027760881757738668,0.023419025683198216,0.023732935949131204,0.06423134383736218,0.021658969396994746,0.0050309225535055705,0.15572911950975477,0.383818753656805,0.09489258742887624,0.27615798543683545,1.2537780667825267,0.407348412214432,0.04591621073896694,0.07419422384162076,0.03308961456074326,0.06650776215787453,0.02426022904669803,0.02151007678684697,0.011609870254643528,0.016621921132984538,0.009816672551491518,0.0069986020115194395,0.013622951317697635,0.004861747582206269,0.0026320384126095222,0.005455580774517359,0.0032989993383107574,0.002526150965582741,0.004997871026424605,0.009344374282303915,0.0046749912974346644,0.0011553920605735088,0.0017471872817846677,0.002391235735845136,0.0010119119594517838,0.001206893815802299,0.0015867838880653377,0.000657248839892156,0.0007179411164172709,0.00030656468634343055,0.0002632692375187084,0.00043162933260690035,0.00031309387020550435,0.00025998547942271584,0.00021194162719717825,0.00011783759378792418,6.35144940505657e-05,0.00014079463517521862,0.00010175193042097176,3.832634671491647e-05,9.121295014992939e-05,4.8354318171646797e-05,3.382710564883134e-05
family_guitar_note_34,0.289367135572211,0.3576928652723451,0.6284984545312424,0.9507246178120898,0.8769336269714987,0.46959335172478933,0.25172139205286376,0.37219052968452365,0.7451783155806885,9.573071081918512,23.68196872984816,5.470838972876156,0.4258322244463918,0.22850388159686366,0.26148694688400065,0.19406096459428165,0.24054191252706938,0.21407699241261252,0.1218864954224871,0.1914837347731387,0.5642141721760677,2.9971700072156136,9.575580782062987,3.5132580562263787,0.3584781929132052,0.057330750027865474,0.022429629169216193,0.02997406657540301,0.4100488340641482,2.149347387005176,0.8804530508597228,0.07376943716239634,0.014693254135819575,0.08863966133604628,0.2784885340420141,0.08576511827419057,0.02995113977544827,0.07546566829169017,0.1811077587467919,0.06803581347377954,0.02183147192895651,0.04059080407374838,0.022064259986516843,0.053381380510134094,0.08174659789666762,0.08090566311227322,0.2955639819916447,0.10085510546214566,0.03521274467094801,0.10500846852285592,0.09780538831398353,0.13517000045194902,0.12987367168479716,0.032674365249701,0.027136468153918656,0.03619019658271627,0.042803363084771,0.02226460460978784,0.013172708998346829,0.00931864442708306,0.008853124185176881,0.006984901746797601,0.02029785243656271,0.026057189621357096,0.02469457745986424,0.03667215558201267,0.016490766080692484,0.013418865053563746,0.005277276678221933,0.01028297890159776,0.03133245393638257,0.014615382266017558,0.025020392102913232,0.013746412528728791,0.01007591404541789,0.005560959563397492,0.007067574178822444,0.006714627846673923,0.006113589805250435,0.00574063964405928,0.006778380220323911,0.00890182872462418,0.006808018725328048,0.00491990421068524
family_brass_note_34,6.554550969224361e-05,6.560152794626117e-05,0.00013987344535042252,0.0001335337643014297,0.00013814529833915652,0.0003681562527550753,0.0014969098052173841,0.002093146938103424,0.0021556376250150516,0.043498217407792306,0.18125521678619458,0.07239271946781983,0.015327577433361836,0.004608528325749183,0.0009089832082347496,0.0006712671344871075,0.0010464848107600757,0.0022449111697141564,0.003069143051361121,0.0033867471756419028,0.00496863114185496,0.0926120992543326,0.358181052912036,0.10279329074687703,0.0035137460683772603,0.0015894030429987995,0.005566414425005756,0.019160956976036515,0.1908835510121335,0.8467553894923155,0.2954363530453342,0.014034633651894878,0.006922902354122855,0.09724776761628116,0.3235879047555695,0.09228427219307295,0.014613922328976403,0.10989131305741695,0.2705082314295727,0.057662448907530355,0.11606740742034452,0.5915190601152032,0.20100377390953172,0.4483676237183134,0.7618115589935939,0.1340553341390283,0.11498740239526947,0.07475557053550697,0.10206557596590865,0.06029323330903259,0.037413224042376944,0.03232383231521888,0.029464727390439798,0.03166783509666709,0.024143085764251886,0.019443226583476293,0.01898502452713929,0.021849706497744138,0.016326132256121013,0.014263494958098206,0.011358217290005673,0.009470687970246567,0.01051675753193488,0.012121652945768939,0.016770561799305344,0.016813375673704455,0.005261803624937636,0.0018812527362461568,0.0028289737881951153,0.0028694893682997386,0.00194529129993456,0.0013512537162073037,0.0010776223435875584,0.001130171513912432,0.0011911591407849152,0.0013639788908628644,0.0017837170106939093,0.0013246398475975326,0.000838269734133836,0.0006593753517994201,0.0004347383894573129,0.00035394085368690086,0.00019650215335965504,0.00012115737010554195
family_string_note_35,0.00041039076552589295,0.00037600839701294845,0.000365422459081316,0.00039748665045235827,0.00036175485887804664,0.00040336947323645886,0.000739347473160844,0.0016376521279215335,0.004354762042598733,0.09774245561575803,8.980446580472982,38.14537834869348,14.935772644506407,0.6536937618767246,0.10379412039018426,0.07578175578158765,0.08201888598346835,0.263576302777325,0.2631372899145472,0.07716597527366939,0.11750987229549253,0.35107398185834254,0.4586728000812557,1.2219554698753219,0.333389980079745,0.013657734306458048,0.02263725255282113,0.018525828613296352,0.046403898514767186,0.8964368934594927,2.918971094477965,1.1173644695008211,0.06165770586033953,0.007401934535772981,0.04454722315788588,0.1736294407120748,0.05699437764899866,0.014567666700121806,0.5302565469591122,1.3243375270207827,0.2720570109493641,0.09046967016033644,0.33404048610666487,0.09771937982866814,0.04832138579487792,0.07733020984309888,0.029557620017049008,0.05574074851798254,0.023299615390699118,0.017493892500120047,0.005010397369435882,0.00801476049201484,0.008740294605907533,0.00620275580205139,0.002346974045387865,0.020342013144819537,0.008702595763461517,0.0017229892397579805,0.002169414754770153,0.0020523617180101786,0.00534427730698027,0.008954615018496087,0.003014484921427914,0.002809831048803802,0.0030269283591271715,0.0016141744804030105,0.0018058452332328535,0.0037294474323654398,0.0015383916734047732,0.0007673773331953605,0.000483376342517556,0.0005556684511268947,0.0006424193378967859,0.00046578093537811275,0.00027589149490342196,0.0002414213399525121,0.0002665122007261293,0.000299313075950911,0.000594844858341888,0.0006135431976533286,0.000244216613820753,9.578322625945113e-05,0.00013963706724822917,0.000129454577312748
family_guitar_note_35,0.2578762817225976,0.3155366349584675,0.5313543343223491,0.7926756478826468,0.7433696040403447,0.4227852764339762,0.23797658503704477,0.31661457172528495,0.42164806751625794,0.6278305581745659,9.048763278327641,24.108735521049045,5.822700509915802,0.2778407228110005,0.2529294511925049,0.20337976830083393,0.2422672777005784,0.20467235056087502,0.06371389541460054,0.08589551098548906,0.23509249234530366,0.3102226236816672,2.1415107091948653,7.380552695595375,2.4480384014021257,0.14669350175070126,0.023538115482704333,0.020957397763238683,0.022213891553834214,0.5281013526865272,2.561920702539673,1.047991043598721,0.05822485665327322,0.014884910823506205,0.12484924071069115,0.371819320171501,0.09274449816816435,0.0072572638579869895,0.0642808589796125,0.16179754511251415,0.04235541659752209,0.038481455790293585,0.12365615074283882,0.031643018555874466,0.042346648096154134,0.054623841762834684,0.017224621011282606,0.06889984908879761,0.03600227126157845,0.04457526502247808,0.016953079069533587,0.02969301952144633,0.03997806650712104,0.04773547602164873,0.056989816959213825,0.02693842038314939,0.03633192393218119,0.05082990816086488,0.019361999260496,0.0064931182808318786,0.014793881560361414,0.013398870117899073,0.007913341507514268,0.009669654761057644,0.01664463832027163,0.00557120105232759,0.00890218246334261,0.007659964473478198,0.016923660888929097,0.009351628072811645,0.006097060341764019,0.004820859983523422,0.004160156552285448,0.003090223181302036,0.002403065356135086,0.0023267193953749672,0.005320858788140685,0.004338471338173657,0.002248172676882599,0.003231975533869773,0.0071568127095646365,0.003652482200511702,0.002042429825179842,0.0017887866576843528
family_brass_note_35,5.5659704527140624e-05,4.8360104559757585e-05,9.874443012324745e-05,0.00011939077259697599,0.00025664013017729964,0.0006263823658031876,0.0016612832812557396,0.0011269214982837982,0.0002812285026036368,0.0023447596117918967,0.07946919119516062,0.32871092856965267,0.10183996431142334,0.013232886778477573,0.0012918801320023236,0.0016392788134303323,0.00178172522739991,0.004423198733864004,0.006342950827162588,0.005416263555846697,0.004138934743640407,0.006772303019908944,0.06106994808669522,0.24603204885716426,0.07672942880046799,0.0045035298114014894,0.003416411013566173,0.017739178586359934,0.024763244843785445,0.11706554990288662,0.4334619959029433,0.14111486698421744,0.010526240316827678,0.006907220014399249,0.12015722822275125,0.4181185000748161,0.12091084141434337,0.01388830729834648,0.12822824146040082,0.3034114363924361,0.08019468073475057,0.09847899121456519,0.3948428131397442,0.1706841115587259,0.2862057582798667,0.4033272589786642,0.07211044715231242,0.05017272211515726,0.055300667158691585,0.22254037856568853,0.09045895906020592,0.0507862420817253,0.059523899480555344,0.03904109020489708,0.020327818060353976,0.02019037357196125,0.03493273466671813,0.024733683016400606,0.009659163316128379,0.011744259827589962,0.013844727768464174,0.007813136860782279,0.006296319230056021,0.007211125079570267,0.00927465299936868,0.008137081737235843,0.002956286995163186,0.0016142663987960008,0.0015658304695730903,0.0013899729971420791,0.0009779820658280527,0.0006843271059767329,0.0004845840297489421,0.00025870611472944034,0.00017740589459195886,0.0001783340930176708,0.00021416214281787293,0.0002400116375009554,0.00020003440822957566,0.00010691870018548833,0.00010243376360880951,8.067985901075523e-05,7.423333812218095e-05,5.1930950239383774e-05
family_string_note_36,0.00037772097190615507,0.0002937428410626677,0.00036913252828603166,0.0008440904142518954,0.0014612748927627275,0.0011692205651856488,0.0029548358836006387,0.008686954881046259,0.006627639102449457,0.024978170252620016,0.3959500062637007,14.4811976248554,37.91962876331185,9.55464261700914,0.37314263099676875,0.2644076884468662,0.24333122272540034,0.19890558852083334,0.18966903487439324,0.14162467073133017,0.08959073706668087,0.12211144319384623,0.18106212000791327,0.476212072677225,1.5901941717980592,0.4908053188487566,0.021150587165452053,0.0197578874786488,0.02381461949952099,0.0325393078871655,0.267019159087476,1.208276415288831,0.4547985887931204,0.010652072670183083,0.002842937308174569,0.039917038098618414,0.14228730307641355,0.044185875806684996,0.010630887349352617,0.45122868080137113,1.151484311088185,0.2254451774813155,0.0323953647239629,0.10029139260260934,0.04157168851921416,0.1897388622913766,0.27725202701399865,0.03437179834343256,0.03039278979498497,0.016014282436252227,0.01221771324095102,0.006958099671455048,0.006362396274526055,0.005468866590253613,0.010977370581812036,0.017170639130385693,0.018072963552588934,0.013559800707249091,0.007040116953605573,0.00811764588561839,0.022198071912242986,0.01743984159874875,0.004395353392715958,0.0026826251704506685,0.005585477583443467,0.003673604489685199,0.002331127183852138,0.0018185444234017287,0.0011356062204132236,0.0007630716423541903,0.0005821664290919636,0.0006060249100140447,0.00047867392603298867,0.000375977915434381,0.00033427417206703257,0.00020619905148982484,0.00021988065228979947,0.0001636763435701756,0.00026111531304524833,0.00030864771294326053,0.0002166252454864431,0.0006690956391082244,0.000347896782646926,0.00023707404282568163
family_guitar_note_36,0.17143239019586548,0.1604133267544385,0.13170402874341375,0.10160614279963319,0.08594214446893227,0.09585358732840474,0.14156450853678393,0.2360037456610678,0.2935581007009994,0.282094577662906,0.5119610864079754,8.784675392132863,20.587706293807226,4.425623349615143,0.3845451367368055,0.30126343893734103,0.266327198377225,0.20481871055953385,0.0843295045642483,0.11512986688014641,0.2502367968424846,0.21592302552823064,0.3606617721896126,1.9343783926745912,6.85136996737389,2.6244551422158726,0.18264918397339847,0.02504657869118033,0.012134552413679202,0.021489143918234067,0.5668661616274618,2.690282588279358,1.067144015147235,0.026190700946725994,0.030330319973343452,0.13279776430006715,0.33954487147528295,0.07773938639463873,0.037176115488007734,0.12907107568300027,0.2710402099498294,0.05813874135058651,0.09866681569846296,0.2171502755302005,0.048618445350701554,0.08314137374187415,0.08680028567150812,0.023021400804548207,0.0607121822077825,0.029035834160241775,0.010746489763282803,0.04245719135235132,0.06712308282955559,0.029751771407077025,0.03240836769952456,0.018995726183438456,0.009139064413954939,0.018105075197155398,0.024417912127463474,0.006903146593733419,0.005731776656984593,0.009363233752393969,0.007003883770086707,0.013254032464584698,0.04298141767683336,0.014248041513795068,0.011122482362364332,0.012290063960841284,0.0036973704447037107,0.001951022430311432,0.0031032990151550056,0.00481452843517071,0.004282341509081119,0.00330818616071504,0.002124785431980925,0.0012317610101013777,0.0008599333092975897,0.0012274875363535438,0.0015951448979461408,0.0013699222092075842,0.0029295480368904453,0.0027540050349777884,0.0014962236423879496,0.001527260947720271
family_brass_note_36,8.916903291849428e-05,0.00013760737825562562,0.00017077376298487554,0.0002059945366011263,0.000261860326556773,0.0007730126427349427,0.0007441942932046649,0.001305129618238451,0.0012980948737878464,0.0017204328854198544,0.006951977708520525,0.09716852255366684,0.35353633084904706,0.1414683100532417,0.05984456860896674,0.01331604568123654,0.0035399209538755283,0.00330940575340526,0.004008348203071344,0.0022302467346253297,0.0014363618691197177,0.0012385275743356425,0.0018864623649175669,0.1935486825302636,0.5652619280648632,0.14547633693884732,0.07066012253317797,0.056150723228015065,0.014411844729291533,0.008503949802798344,0.2199186760994067,0.95300990206284,0.3779516020251317,0.03400372361486127,0.013177107391399604,0.19428326128557127,0.7419348306666704,0.2877879441334203,0.053070419709057556,0.17336814025202066,0.4596939423019885,0.13565598377793078,0.14498591614129655,0.6200263431603499,0.20560661899461577,0.06666884326252445,0.09767660993973735,0.046678351429736864,0.11566974274086508,0.07650317234215467,0.08123341125967423,0.07175541227170502,0.11259592347252376,0.06048725217680767,0.045369029495616456,0.017899504921332854,0.023127918477984517,0.025629451002371764,0.02064040217659819,0.01987159487562022,0.01830447540325935,0.015103546311585593,0.01485221113898623,0.012254273581591866,0.012597151627356796,0.010393305700405739,0.005268907154297392,0.004700940032054833,0.004591172497846402,0.004174667035556464,0.003096963248413145,0.0020984101653860427,0.001774820530716234,0.0015751805969676709,0.0011806381843088647,0.0010708921802404753,0.0013840568681354375,0.0010644412610887784,0.0009589787785245967,0.0008458002645809577,0.0005877075438630911,0.0005459846017765612,0.000409059867024315,0.00025309277081316276
family_string_note_37,0.0013463175210056734,0.002832091631219942,0.0020096418383136207,0.000557963989616355,0.001134037456337447,0.004765566335111778,0.0034783675936870366,0.005216384393177109,0.012138749335620775,0.014954043892629243,0.14926473267329404,1.8548685211911726,5.9847507806656095,15.942160404040115,4.801912329673835,0.4570729755120745,0.26071772502808055,0.40943370861477296,0.5356061974333178,0.779702832289209,0.46344970358118276,0.6901886972455747,0.2746733549258343,0.1253513688778244,0.8326366489398482,2.750509806945982,0.8126626425466488,0.03680114349057425,0.023026177772353936,0.04389952842712055,0.016565439040165084,0.15621555144947089,0.486543571457956,0.12375537350329625,0.0030081113847105693,0.0036338810096335,0.22154820459376282,0.5852694993115645,0.1404442293232724,0.02625736717455552,0.39901728947802967,1.0317252942359199,0.21846328205895485,0.03273401419839473,0.10568206308124026,0.03005266627121342,0.16885230527561904,0.248544410086413,0.02748312865697181,0.015271993665870582,0.010523338952266082,0.024539110614221413,0.009282792492027885,0.005262687729056053,0.005550900100363497,0.006134845381616554,0.008358255046639756,0.01035205628224573,0.00901335386612521,0.005681689062143066,0.0076128906622346055,0.021574972118084706,0.013668394623544678,0.0025159086561734128,0.0013850457254757198,0.0025570490987074294,0.002599943120225696,0.0017624972713302807,0.0013122799490368682,0.001365595987461028,0.00045357008001502687,0.00028512686152621644,0.000285627902744761,0.0004033602274299642,0.0005124870508914748,0.0002764027441869484,0.00022940025311842365,0.0003785525582757123,0.00018158360770009803,0.00010185587219824479,0.00012965969805342774,0.00010119338817725147,8.687104323891026e-05,5.048862387200337e-05
family_guitar_note_37,0.14697209131997246,0.2089932545837217,0.40319695489163654,0.6169660775720525,0.5739181724694151,0.32369286451110624,0.1706668812848741,0.19940652863317984,0.24193210391722053,0.20119268340027413,0.3415580309043374,0.6563910968102069,8.785201934665178,19.386492747553884,4.06064391008439,0.530727062873925,0.36744987515958055,0.22129319918695844,0.0786848476174474,0.10981877051857711,0.2591935314922325,0.1820769729816135,0.13749431991081662,0.31182084184095793,1.5220339612327332,5.727607636169087,2.203593834076623,0.13525858894702666,0.01979317133290761,0.010813085258823863,0.04257560532687091,0.5391804744211787,2.562343570770525,0.9919328678761886,0.022743350684180295,0.023232076151572068,0.07610662452357696,0.21505977390816197,0.06952441260179044,0.03263337443009754,0.073247584525894,0.18355017671683085,0.043005052715192435,0.10186686045105485,0.25544064861619425,0.07055004310708453,0.06703747506942266,0.07244606789334505,0.020712902254713953,0.08251549274684014,0.05090955095982765,0.018306264715646618,0.017457645677193028,0.054261375476541675,0.13812746534462342,0.14538073387072145,0.02170697472236716,0.010361725286773564,0.02238528366072687,0.030062360779301446,0.01076961648850335,0.008725199946867417,0.0218268868328274,0.011987005609101261,0.0060463027094285375,0.010653520999773802,0.008122836170553212,0.010721963171663743,0.029423443131955173,0.014967930954775532,0.01351879769547518,0.00739287901848862,0.009293849100402164,0.007027716581653763,0.002970077862302458,0.00388465587863623,0.0038041282001644665,0.004122137587369491,0.006119496739783905,0.0037930017019810933,0.0043880188880281,0.006004786838236846,0.006390554904916674,0.007708815196396603
family_brass_note_37,6.068825960002876e-05,4.4785884991372996e-05,4.8463297523555936e-05,6.309171001971027e-05,0.000127579429984768,0.00023951777673345234,0.0010139143031067288,0.000991088614095867,0.0002534643127451683,0.00013896772793227507,0.0003820420297070888,0.002536368789941406,0.029845285660474622,0.1240173343612712,0.10825587707485579,0.07897756428484543,0.016013434275856046,0.0023969052059205566,0.0025850867993321243,0.0039203495218495,0.002318911070121815,0.0026001516506435314,0.002940194500101569,0.0025912845503944858,0.31679408786726365,0.9656629200601625,0.22548608901343056,0.1360519253581247,0.18258094833777716,0.05335943955752992,0.01762424659567809,0.3159377089782603,1.247741229873195,0.43537115438906754,0.027381855687655204,0.01505764419862659,0.2681821401115214,0.9924050518476099,0.3515466674958115,0.09819682928674063,0.15064607307641467,0.3735221147368247,0.10432700402391024,0.16640028148942565,0.5854938824102759,0.18122751716288024,0.039843662758682195,0.04653825749875705,0.0337439399515493,0.07868916629070735,0.04651040753246302,0.08164002705543215,0.06840596588184213,0.09983848277914928,0.062076511208242355,0.04064619529793929,0.016476087132268908,0.025112529418645946,0.020341152621255767,0.032422358600913116,0.027029555292658252,0.01767462222469916,0.013698170072865534,0.014520585273365852,0.010540609935120451,0.007540259839821055,0.0037289990072060793,0.0052098512138241725,0.005669350978228492,0.003105342310045492,0.002091695345414929,0.0019288244991762628,0.0011788925171791632,0.001084121947897594,0.0009164048225243683,0.0007848490318397505,0.0011138349978136407,0.0008961478956030158,0.0009449863098502744,0.0008829949590468414,0.0009004713689643269,0.0007765353590317548,0.000362676482913468,0.00036957833130468195
family_string_note_38,0.00046278881957638956,0.00029124718114942436,0.0006841331884600516,0.0010050616864752985,0.000816395869624868,0.0006828268524680622,0.0009714641080851634,0.0013428660635711686,0.0009852071435289414,0.0017824856636002252,0.01751782730647022,0.14343240631733828,0.24736782685363753,3.8713502179227857,10.956608805219407,2.9116807138272884,0.13385714286394995,0.37570850071491274,1.4780143005898108,0.936122305885451,0.12193976837347144,0.06676565197153096,0.08956863844744971,0.0428724301739762,0.02553845846862653,0.5226693402843579,1.7360763041728173,0.5381204556806083,0.03440054988590414,0.021427810647294303,0.03439635312617454,0.10247939458623087,1.495271257556783,5.80109432710218,1.8184068856906552,0.021043830916203415,0.004562816346029398,0.13974796817993648,0.5359462375211338,0.16197067203737758,0.008439005641433087,0.599868796436663,1.4033733030771898,0.2579952937443607,0.014048018644233823,0.056407038905173575,0.017951187849115112,0.013521254339220159,0.020429786089063273,0.005114770550192268,0.01217591154645399,0.006213865295250043,0.006477793536001845,0.00502873769748998,0.006014941493747052,0.009541286350596204,0.0080972013365081,0.005083918738289913,0.003041549333949942,0.004119995545164732,0.005354425026862228,0.002562068187850004,0.0021050568625796723,0.002371648142336066,0.001196408418735274,0.0014985257703785005,0.0021992383538555855,0.0008600905705790823,0.000646423340534159,0.0007302640702527128,0.000595469033698148,0.00039021709445743763,0.00028169461378259997,0.00028758552649422455,0.00021734576346109496,0.00020593579812497158,0.00024476254952881095,0.00011837273022233206,0.00011968932804240506,8.725042644009087e-05,6.116639091319894e-05,4.432994483681873e-05,9.90710660113144e-05,0.0003342372961381206
family_guitar_note_38,0.10318017449110337,0.09968225890582336,0.08402471047587985,0.06361396965994151,0.050303366606673505,0.053629154911222394,0.08311314434126665,0.15043926893777176,0.19057774020424276,0.1313340218981097,0.1020146828962717,0.2127120406271365,0.48516141218183495,8.45232152420687,18.53548463920129,3.7719261217476108,0.42382595960176717,0.20366397538537323,0.05201540364069086,0.062237610996142605,0.1945549033211787,0.10979137856667052,0.031209490748779715,0.05773591536133963,0.1623282656069011,1.2954723457055954,4.9487610866490925,1.6436230533573386,0.05979421349443871,0.02504065441601931,0.024442292994531212,0.038524484128226226,0.4036473014210454,2.0576296831161547,0.7517126966267296,0.028648368435383743,0.020187802894859958,0.08275954617044926,0.23201025698265626,0.05580546885406902,0.00927402165770503,0.1271818272067493,0.27496398295092045,0.05334925722005765,0.09970675596436772,0.2258704740463088,0.058246655259573295,0.07225658661837435,0.11810698828758794,0.0657823379461309,0.06823915606716399,0.01853597683856835,0.014805077030265035,0.020808681310339833,0.05075718859121623,0.062300519573963535,0.06337249017441733,0.014513029424849413,0.009124898782279692,0.029724353192070382,0.03309247538176842,0.008325347233323852,0.014793650337271173,0.012733330260504456,0.014165036894642885,0.008757269515538759,0.01623093049967708,0.017376969755066692,0.011137931885931021,0.012104786251890189,0.006287223837038457,0.004618611608500764,0.008611931494933663,0.00905358096073012,0.004463903981174911,0.004051833301694739,0.003520991074435671,0.00268745905324635,0.0028182064233496502,0.003421215022283096,0.0045518264395917295,0.004352222479615072,0.0037947478831168464,0.0019291133850409463
family_brass_note_38,5.802513233297e-05,0.00010120625143485008,0.0003614070172473852,0.0004771426693310218,0.0001912453562286448,0.0001405904854114081,0.00012495180044020716,0.000308058106936887,0.002138543860466896,0.002591737040332462,0.0007683855863486166,0.0007221719671730162,0.002711429258364249,0.29516676740080594,1.141489675062024,0.43153843599486635,0.053270943364951154,0.006576777746394234,0.0071808640019918515,0.00872594916313735,0.0033762033830234475,0.0007272403212448281,0.00048311751296821454,0.003468023502481079,0.004594050596797034,0.204674176093778,0.7065936856007345,0.19672405893596803,0.03279544271027563,0.007749113447446318,0.005531121538617251,0.017581424232219336,0.5037992144009096,1.93364436625362,0.5848522115699868,0.04351678144796234,0.01326383804520297,0.12306515181336342,0.4702644600462212,0.20259886396779175,0.03606063194892041,0.14011480721779915,0.28362479057043505,0.08474731929438745,0.08746409237774876,0.2843235346965202,0.09466245657933516,0.05059944589234745,0.07590555382458734,0.04683416789442173,0.10492202664576905,0.04639317476591964,0.052446315381131224,0.03095393474701377,0.035441156376396166,0.023557699195263845,0.021529915824713548,0.01582890922489798,0.014050987085860748,0.019195516250858847,0.02042769685524923,0.019514138587333394,0.013011618792758391,0.012988256373349879,0.016035691741310917,0.010327196283355836,0.003913028573119584,0.002872001711008572,0.005093705027633339,0.005028528583602189,0.003118225141485646,0.0026287251410960256,0.00192044460843598,0.001830710547451282,0.0012891893949549484,0.0011757131901486335,0.0011136974028526636,0.000997983201997184,0.0011350747400030632,0.0007618432923888272,0.000683604459878598,0.0006704881952607109,0.0003996945145580159,0.0004263052272251725
family_string_note_39,0.001082068147248478,0.0008603567318878967,0.0015402242551907591,0.0012315039345584687,0.0005916781565816031,0.0011272076541524463,0.0012037972460155902,0.0013885131676341432,0.002300058953063235,0.004140740486555942,0.005555875495290739,0.025643088533270887,0.06533704197574394,0.2663556483634556,4.888048266137811,13.946545593845372,3.642551243250171,0.18788410024085567,0.1881290649447444,0.17828583905453735,0.09214257832341932,0.22388762509205887,0.1986725071462939,0.11225221556160626,0.05884828605846606,0.05600336084348323,1.0669084833125457,3.3794527317075462,0.9223623232575063,0.09948876751456388,0.05896903310792664,0.07471761656394053,0.057578038156996324,0.35715654814217324,1.3565913448805218,0.3969771555397428,0.007242222233079793,0.007941821639614934,0.1459338874683704,0.5257110954834144,0.1531779979460867,0.014292549409490063,0.015851337212843895,0.03574520459095606,0.009927913890030303,0.017415192960993392,0.061722496340847,0.01837133040232312,0.00967542182038566,0.014874734694219391,0.006128315383949906,0.016830366361646833,0.0074081648338690425,0.00480124749123327,0.003532976510537717,0.006607505929817596,0.0057934661306015545,0.003955199545065128,0.0027330305383650067,0.002397767345334973,0.0032867262175079524,0.003391474141186223,0.00166095053787033,0.001551086581140972,0.0022975144324978393,0.001377146909759975,0.000878649432486287,0.000849137027559785,0.0006621449119760016,0.0006275015865883532,0.00040439101904967355,0.0002863685387258927,0.0003489279173183877,0.0002731554617761422,0.0001473192214897141,0.000146975374153381,0.00019444050548914093,0.0001485250916402322,0.0001169348365332398,0.00013258454604376014,8.726524839627761e-05,5.726539996457587e-05,9.721654795550123e-05,0.0001366169470466481
